id,file,emotions,mode,agreement_coefficient
379,data/x208.jpg,69661422839964389326882991666996,6.0,0.19032258064516128
380,data/e35.jpg,6562496696599691739932956998298,9.0,0.21397849462365592
381,data/j47.jpg,66955555556555595555518259555695,5.0,0.46774193548387094
382,data/02_female_happy_frontal.jpg,55595355556591555659555555555145,5.0,0.5408602150537635
383,data/f416.jpg,6496619866165158566655555595615,5.0,0.2698924731182796
384,data/d253.jpg,66798676669778969866197374667366,6.0,0.25053763440860216
385,data/i29.jpg,8769836868626686889379888986619,8.0,0.25483870967741934
386,data/h40.jpg,5196897565575555555545555465589,5.0,0.3817204301075269
387,data/k806.jpg,59747793268297777677726673374777,7.0,0.26344086021505375
388,data/a366.jpg,69682676692358876776322323266212,6.0,0.19032258064516128
389,data/h56.jpg,6692616628666669854664376824626,6.0,0.2870967741935484
390,data/l15.jpg,81699433894138499168139112556898,9.0,0.16021505376344086
391,data/x318.jpg,5959686556655548616566556666655,6.0,0.3473118279569892
392,data/i399.jpg,5859696658549559665657555665596,5.0,0.3021505376344086
393,data/l418.jpg,6366171963922178197992333133639,3.0,0.1817204301075269
394,data/b165.jpg,5595555559556559555655545555655,5.0,0.6397849462365591
395,data/d211.jpg,62467774644484937276777874767637,7.0,0.23548387096774193
396,data/b177.jpg,9389293642626199115235959941189,9.0,0.16881720430107527
397,data/k1726.jpg,78957146671779763677767977766967,7.0,0.2763440860215054
398,data/x331.jpg,6616246996665496576266963296659,6.0,0.2763440860215054
399,data/a152.jpg,6276281267829172716689746238888,8.0,0.17311827956989248
400,data/c232.jpg,6356964666669499696668266466625,6.0,0.3580645161290323
401,data/k249.jpg,69699755555785769968755567468866,5.0,0.2118279569892473
402,data/c42.jpg,9696686666696446666866646286166,6.0,0.4612903225806452
403,data/01_female_happy_frontal.jpg,5556455555555755515555555555569,5.0,0.6806451612903226
404,data/d307.jpg,47754776869174799844497774444697,4.0,0.23763440860215054
405,data/o1373.jpg,8595555555559558591699555555619,5.0,0.4397849462365591
406,data/c69.jpg,6666689896597966479669666665693,6.0,0.34301075268817205
407,data/m1198.jpg,62662666532153962955766566666565,6.0,0.3086021505376344
408,data/m533.jpg,5896599565854665578996553885615,5.0,0.22688172043010751
409,data/o1114.jpg,6269666669469166748627677736879,6.0,0.25268817204301075
410,data/x314.jpg,5936585556829556992698595966526,5.0,0.23333333333333334
411,data/c228.jpg,6969965569669565916695764566766,6.0,0.3086021505376344
412,data/02_female_fear_frontal.jpg,4434364644444628351384788944683,4.0,0.23118279569892472
413,data/03_male_disgust_frontal.jpg,4939393333739933317231733131322,3.0,0.3064516129032258
414,data/d2.jpg,64158256668557557366959953667576,5.0,0.19462365591397848
415,data/o265.jpg,7696263649666759667771669866916,6.0,0.27419354838709675
416,data/a182.jpg,6278692698499926514948948893816,9.0,0.16881720430107527
417,data/i396.jpg,5565545555552554555511355555565,5.0,0.5838709677419355
418,data/b100.jpg,39428928616369699116381463362391,6.0,0.17096774193548386
419,data/b243.jpg,3819776686699616388838318816616,6.0,0.21397849462365592
420,data/o1109.jpg,6666899149967665637966669642264,6.0,0.27204301075268816
421,data/x400.jpg,55955495555555995485895554555555,5.0,0.5150537634408602
422,data/h78.jpg,89697669697628612966656652256998,6.0,0.24408602150537634
423,data/c197.jpg,66696926966696999277286669666666,6.0,0.3946236559139785
424,data/e130.jpg,5669695365286981956956965369699,6.0,0.24408602150537634
425,data/o510.jpg,4889846873756375997678477544869,7.0,0.16666666666666666
426,data/02_male_neutral_frontal.jpg,96967996696612636666616617132296,6.0,0.2849462365591398
427,data/f156.jpg,56955965666595665545567855566266,5.0,0.3258064516129032
428,data/c177.jpg,6669766666569668666919696666696,6.0,0.5172043010752688
429,data/n1046.jpg,19555318558848169694838561856195,5.0,0.17526881720430107
430,data/x323.jpg,6679215595655158656945955252635,5.0,0.22903225806451613
431,data/04_female_anger_frontal.jpg,71311931662211191123171117311111,1.0,0.35591397849462364
432,data/c18.jpg,6665926766669398452666666261686,6.0,0.34301075268817205
433,data/b111.jpg,68813211683699198383256828262246,8.0,0.16451612903225807
434,data/ef075e54e88756ee4d309d8be268bb79ef064e667546c634284f571e.jpg,55555355555574555555555555555555,5.0,0.8462365591397849
435,data/j83.jpg,56994985695597511768259967649999,9.0,0.1967741935483871
436,data/f216.jpg,5858668868689255878885885598519,8.0,0.2806451612903226
437,data/n521.jpg,8867489481629788946988888889759,8.0,0.25268817204301075
438,data/n910.jpg,1969696969245696647695712363696,6.0,0.22473118279569892
439,data/h37.jpg,59955555555655555556556555556455,5.0,0.6419354838709678
440,data/01_male_disgust_frontal.jpg,63553371393999183343287737373423,3.0,0.1967741935483871
441,data/k107.jpg,14474877676496677557777764476945,7.0,0.256989247311828
442,data/h28.jpg,5525555555655555555551555556595,5.0,0.7344086021505376
443,data/j122.jpg,76968965695255513736236793556659,5.0,0.1881720430107527
444,data/b140.jpg,16266816118991819116641663694816,1.0,0.23548387096774193
445,data/b1.jpg,6442313669422499358463489844814,4.0,0.17096774193548386
446,data/e105.jpg,5459485558558568995895555555659,5.0,0.37311827956989246
447,data/o1316.jpg,85556955596588916664568556156765,5.0,0.25053763440860216
448,data/a265.jpg,2696777968787882876466478484843,8.0,0.1967741935483871
449,data/f52.jpg,55965855555559515568585555555955,5.0,0.5451612903225806
450,data/n70.jpg,8555555558555518555555565555555,5.0,0.7387096774193549
451,data/b69.jpg,8616666613838896696286862636799,6.0,0.256989247311828
452,data/03_female_happy_frontal.jpg,57555555885555586559555555565455,5.0,0.5860215053763441
453,data/g39.jpg,66468193589918196869626696668616,6.0,0.24193548387096775
454,data/l189.jpg,6866123629626652366653553635662,6.0,0.26559139784946234
455,data/h76.jpg,76666468555666558486656963656168,6.0,0.31290322580645163
456,data/m552.jpg,5156263593665964546655726656558,5.0,0.23548387096774193
457,data/d327.jpg,74962776952757447674757744776897,7.0,0.23548387096774193
458,data/x295.jpg,56555555565585535556553559885565,5.0,0.5064516129032258
459,data/l86.jpg,7722777169623328175731699281637,7.0,0.16236559139784945
460,data/h35.jpg,5566758555555555514435555355599,5.0,0.4505376344086022
461,data/c160.jpg,52661866786292799668669965666441,6.0,0.24193548387096775
462,data/m40.jpg,8558355855585855596575825655558,5.0,0.4096774193548387
463,data/05_male_disgust_frontal.jpg,1993333197139119411131133913161,1.0,0.310752688172043
464,data/x92.jpg,55594626555956229959685558985755,5.0,0.2591397849462366
465,data/a378.jpg,7816884899271876683638873866889,8.0,0.2118279569892473
466,data/m1151.jpg,6366891663266658851633592966634,6.0,0.22043010752688172
467,data/j92.jpg,75555565561754564659673576555555,5.0,0.3387096774193548
468,data/e320.jpg,36852626261818521996332676666846,6.0,0.1817204301075269
469,data/e196.jpg,6666216669866998466698626426666,6.0,0.3903225806451613
470,data/o1162.jpg,8814762663613568136393914646629,6.0,0.16666666666666666
471,data/m1334.jpg,6656945659565665386985565755579,5.0,0.2698924731182796
472,data/l291.jpg,3296362634957566617696966978666,6.0,0.23978494623655913
473,data/j27.jpg,5549565555559658157955555585511,5.0,0.4182795698924731
474,data/j51.jpg,65959138555558255166955355958556,5.0,0.32150537634408605
475,data/c87.jpg,79996458598829816888594949746868,8.0,0.1881720430107527
476,data/i235.jpg,7658466669669661559679666686239,6.0,0.2913978494623656
477,data/h67.jpg,66667747469679699776196469766596,6.0,0.27204301075268816
478,data/x396.jpg,59995225556555555559585555545559,5.0,0.5451612903225806
479,data/o918.jpg,55995255555555595455555555555595,5.0,0.6913978494623656
480,data/i242.jpg,66666966699966669633626676666998,6.0,0.489247311827957
481,data/03_male_fear_frontal.jpg,843494343863888443243148264222222,4.0,0.20967741935483872
482,data/a96.jpg,68882628896672788696292124676899,6.0,0.2053763440860215
483,data/e384.jpg,5996585559557565151555555555555,5.0,0.5408602150537635
484,data/k1091.jpg,61344816136621561564611576128151,1.0,0.1967741935483871
485,data/o581.jpg,38667462676696755967613161466993,6.0,0.21397849462365592
486,data/h62.jpg,5565515555525256485595555555555,5.0,0.5817204301075268
487,data/x141.jpg,7767727774677777366474776676286,7.0,0.3602150537634409
488,data/l209.jpg,7555564555555556855558555585985,5.0,0.5451612903225806
489,data/h83.jpg,53355965555525598565555555555958,5.0,0.5408602150537635
490,data/n381.jpg,63696839486666691666681469496686,6.0,0.3043010752688172
491,data/h53.jpg,5556556555255656555557555215555,5.0,0.5924731182795699
492,data/g74.jpg,8896619689288688666688888486656,8.0,0.3258064516129032
493,data/j132.jpg,5515256555755557585895555555565,5.0,0.5365591397849462
494,data/c32.jpg,6889575655555455819655565566656,5.0,0.3279569892473118
495,data/k296.jpg,65474955656556555515555655866559,5.0,0.4096774193548387
496,data/h15.jpg,55565666551555595535555554555555,5.0,0.5903225806451613
497,data/c67.jpg,61668486666666652666879946966663,6.0,0.4161290322580645
498,data/m1299.jpg,66696955866556595546655656566846,6.0,0.3301075268817204
499,data/o282.jpg,3696666668666168319666646566698,6.0,0.4182795698924731
500,data/j112.jpg,5558786559796558955959355388699999,5.0,0.25268817204301075
501,data/b338.jpg,33367366626735561698363628316413,6.0,0.2053763440860215
502,data/e240.jpg,5655759585599665555255555595595,5.0,0.4698924731182796
503,data/n232.jpg,56965979699595966569987629796565,9.0,0.267741935483871
504,data/h64.jpg,5659959555555555555555555315659,5.0,0.5924731182795699
505,data/o648.jpg,8949883151524485946269968876926,8.0,0.14731182795698924
506,data/f45.jpg,96663566666895985766656256686996,6.0,0.3086021505376344
507,data/c116.jpg,6486866679666298844673539668651,6.0,0.2161290322580645
508,data/c203.jpg,6989686886486559949687848886894,8.0,0.24408602150537634
509,data/a352.jpg,8699889488224975665268272232633,2.0,0.15806451612903225
510,data/a26.jpg,4369813684742885696642162883698,6.0,0.15806451612903225
511,data/m1410.jpg,65355555555555555165554855555595,5.0,0.6290322580645161
512,data/m1098.jpg,6956965696656269161175666995663,6.0,0.289247311827957
513,data/l255.jpg,66598818366828891489888888464882,8.0,0.2956989247311828
514,data/x125.jpg,62966869666669559876966669696396,6.0,0.35591397849462364
515,data/b164.jpg,6159595555559758593595555555515,5.0,0.46559139784946235
516,data/a53.jpg,6989248866698788934811478197666,8.0,0.17956989247311828
517,data/h5.jpg,5735553555555555556555555555555,5.0,0.7903225806451613
518,data/f241.jpg,88868917689555886576665688556696,6.0,0.24193548387096775
519,data/x43.jpg,63194967736276187972766699776396,6.0,0.1967741935483871
520,data/c72.jpg,8685746895685859585985968688685,8.0,0.256989247311828
521,data/m1294.jpg,6916999955155298615659565566685,5.0,0.24408602150537634
522,data/k95.jpg,96874146696727488778769447246997,7.0,0.17956989247311828
523,data/k127.jpg,6759595555552556853955255956579,5.0,0.3580645161290323
524,data/o1261.jpg,8839868888889985188888869488888,8.0,0.5
525,data/m348.jpg,5555685555559755555755455555555,5.0,0.6806451612903226
526,data/c7423d4fe3bd1264b4d1d492940516b96e89d5ecd12d8fb7c889f877.jpg,9999491958499999497999491999598,9.0,0.4612903225806452
527,data/n1008.jpg,67668288876828683366299997928696,6.0,0.2075268817204301
528,data/i176.jpg,5879966664669636666662966866569,6.0,0.3881720430107527
529,data/i134.jpg,5565545555565655546559555558655,5.0,0.553763440860215
530,data/g48.jpg,8696346688934965286899861521666,6.0,0.19462365591397848
531,data/x359.jpg,6456799763679376669779236874679,6.0,0.2118279569892473
532,data/k67.jpg,43966788477437481467771396663836,7.0,0.17096774193548386
533,data/o1278.jpg,6696216673776275671773996337697,6.0,0.21827956989247313
534,data/g106.jpg,89362986296728692368696866866966,6.0,0.25483870967741934
535,data/k53.jpg,7149777687178467734776657416767,7.0,0.25483870967741934
536,data/l256.jpg,8864825181256345986881411442281,8.0,0.17311827956989248
537,data/l412.jpg,25991112681329363113637134171251,1.0,0.17311827956989248
538,data/k278.jpg,65553855697555545555855558256835,5.0,0.38387096774193546
539,data/a165.jpg,86162876611378789336873711667996,6.0,0.17311827956989248
540,data/m21.jpg,55885855595555595396855588565565,5.0,0.4075268817204301
541,data/x75.jpg,69873266689599668116661198161156,6.0,0.2118279569892473
542,data/b373.jpg,88522335665356815766951186656999,6.0,0.17311827956989248
543,data/f404.jpg,59555755555599599255455555855555,5.0,0.5516129032258065
544,data/h48.jpg,5555555555552551575555555555595,5.0,0.7881720430107527
545,data/b371.jpg,5955865559659556135535653955635,5.0,0.3387096774193548
546,data/o945.jpg,6686716466886669648668688686986,6.0,0.37311827956989246
547,data/j73.jpg,7896559555575752556555555855535,5.0,0.45483870967741935
548,data/a344.jpg,29999687848882874269292382848993,8.0,0.21397849462365592
549,data/n1005.jpg,6819823639359933114463166211149,1.0,0.16451612903225807
550,data/j134.jpg,5865553555554151555555555555595,5.0,0.6290322580645161
551,data/a297.jpg,6688878886826163186988888788688,8.0,0.37526881720430105
552,data/i347.jpg,71696996666966666666566669955996,6.0,0.4290322580645161
553,data/g180.jpg,5656556665686559486616546655666,6.0,0.3602150537634409
554,data/k25.jpg,69497546476475694467767677796447,7.0,0.24623655913978496
555,data/m314.jpg,86559635676273133862259836382679,6.0,0.15806451612903225
556,data/m91.jpg,63968988555656667656756365666269,6.0,0.2870967741935484
557,data/e407.jpg,69967646666666666666549669966356,6.0,0.46774193548387094
558,data/j80.jpg,62293568656869588738285855285665,8.0,0.2010752688172043
559,data/k658.jpg,55555565555458595555555553585545,5.0,0.6311827956989248
560,data/n460.jpg,18966897666636294474881767668116,6.0,0.19032258064516128
561,data/g98.jpg,88795968881688828683788288439486,8.0,0.2806451612903226
562,data/n7.jpg,6996626664698186646689799697736,6.0,0.26129032258064516
563,data/f95.jpg,5596655955555559425555555956656,5.0,0.47634408602150535
564,data/c16.jpg,66662866666696666669667692666796,6.0,0.5473118279569893
565,data/a78.jpg,2328663817997586613148881382636,8.0,0.15591397849462366
566,data/m1338.jpg,2539263666556695657675557626659,6.0,0.25053763440860216
567,data/f239.jpg,6965667698159969497629666286692,6.0,0.24838709677419354
568,data/x178.jpg,5555559555255555555155555255555,5.0,0.7903225806451613
569,data/m1473.jpg,5965953659859565895658555966695,5.0,0.2978494623655914
570,data/d18.jpg,51281158838486474877855344386594,8.0,0.15806451612903225
571,data/h57.jpg,66955865558997886559655696566555,5.0,0.2870967741935484
572,data/f80.jpg,58695955555556685535145555555545,5.0,0.45483870967741935
573,data/e322.jpg,62667466977571776662966779663637,6.0,0.27204301075268816
574,data/01_female_fear_frontal.jpg,2889838489282686688948244498448,8.0,0.25268817204301075
575,data/b137.jpg,76938819868446161196132884828643,8.0,0.17096774193548386
576,data/b425.jpg,3929329269335513956338698992619,9.0,0.1924731182795699
577,data/k455.jpg,83363488894689562884491884338838,8.0,0.21827956989247313
578,data/o1089.jpg,2926818888314239488888881885388,8.0,0.3150537634408602
579,data/o1260.jpg,6866982859988913688688226465236,8.0,0.2010752688172043
580,data/e385.jpg,5996525559655559598575555555654,5.0,0.4290322580645161
581,data/h4.jpg,55965595556556585575555655556555,5.0,0.553763440860215
582,data/b319.jpg,67526689838998351532393383716238,3.0,0.15806451612903225
583,data/x78.jpg,5658898555955565857155575556556,5.0,0.3924731182795699
584,data/01_female_surprise_frontal.jpg,38898818848829882888888881288448,8.0,0.4591397849462366
585,data/i258.jpg,64966366936288958864849622966998,6.0,0.2118279569892473
586,data/b375.jpg,15867335883533961592366724896981,3.0,0.14086021505376345
587,data/g195.jpg,66665299699999546696991566569868,6.0,0.3064516129032258
588,data/k318.jpg,74659688565666683665385286922361,6.0,0.20967741935483872
589,data/i362.jpg,6665256555656529467669565296655,6.0,0.3064516129032258
590,data/l448.jpg,1691581116111189315813951818611,1.0,0.3021505376344086
591,data/m1044.jpg,66976666695865565566766967356239,6.0,0.3064516129032258
592,data/d39.jpg,47497476449573798544174636146437,4.0,0.1924731182795699
593,data/k1417.jpg,7744277747759759476777177726367,7.0,0.3172043010752688
594,data/m22.jpg,5855575855559959955555555556685,5.0,0.5064516129032258
595,data/n950.jpg,9586996665626867877576566373676,6.0,0.23548387096774193
596,data/01_female_sad_frontal.jpg,2779777777778479777737777747777,7.0,0.6311827956989248
597,data/a104.jpg,2689951899758828911888999186799,9.0,0.22903225806451613
598,data/j95.jpg,6496487659576855955655655856295,5.0,0.24408602150537634
599,data/n1044.jpg,99955456611859391378891195166196,9.0,0.1817204301075269
600,data/x206.jpg,2499589565226578356525555555562,5.0,0.27204301075268816
601,data/o394.jpg,26349669694675756464332666277655,6.0,0.2032258064516129
602,data/84bb7acb929207232cc16f493c99aab6c68d2ad0efff3de594f9a892.jpg,8175696666669681549666926646966,6.0,0.32150537634408605
603,data/e400.jpg,5766965566585855697562582852668,5.0,0.23978494623655913
604,data/d320.jpg,67999496664696727644477779666586,6.0,0.22903225806451613
605,data/h29.jpg,66554555558555565565554555556935,5.0,0.5086021505376344
606,data/l18.jpg,58865555955553545559555755956555,5.0,0.4956989247311828
607,data/d145.jpg,6644698669966896666666967676896,6.0,0.4053763440860215
608,data/a335.jpg,8155498884155858427884884188784,8.0,0.26344086021505375
609,data/n1009.jpg,26858868488888888878448888888818,8.0,0.5387096774193548
610,data/h61.jpg,5519593555552655556665595125615,5.0,0.36236559139784946
611,data/k180.jpg,84361797842329744144771176364444,4.0,0.17526881720430107
612,data/m609.jpg,56995865695955685468365555962866,5.0,0.24623655913978496
613,data/m1413.jpg,6995545555555555555555555555555,5.0,0.7903225806451613
614,data/d58.jpg,7726676676647877747647744444438,7.0,0.2763440860215054
615,data/h41.jpg,6955555586559551555555555555549,5.0,0.5860215053763441
616,data/j61.jpg,5159255955555559555956555265555,5.0,0.5473118279569893
617,data/n239.jpg,8986571966599851566575957196694,5.0,0.1881720430107527
618,data/290cfeae27f86fe95e7447e64a569482c26a73b3a8b786e63c123bc2.jpg,45558555598156569559956559585195,5.0,0.3387096774193548
619,data/02_male_fear_frontal.jpg,8835882283288878942888888385381,8.0,0.35376344086021505
620,data/b408.jpg,82623633696686929863263884393686,6.0,0.21397849462365592
621,data/a57.jpg,16555295995594155594451555556856,5.0,0.3279569892473118
622,data/x180.jpg,9662193629627799178622222224316,2.0,0.1989247311827957
623,data/c187.jpg,7646749666676676466696726966666,6.0,0.43548387096774194
624,data/03_male_surprise_frontal.jpg,68888888888858898888888888888488,8.0,0.7881720430107527
625,data/05_female_fear_frontal.jpg,18388274442894919868114311618943,1.0,0.17526881720430107
626,data/m702.jpg,6199566556356156516876959436529,6.0,0.2010752688172043
627,data/k161.jpg,46475346643796959464739759446517,4.0,0.17956989247311828
628,data/n1040.jpg,6669669663826468665666766222491,6.0,0.3150537634408602
629,data/j31.jpg,7666666665986966559965677766616,6.0,0.36451612903225805
630,data/n405.jpg,6669669364486896466968936479666,6.0,0.31290322580645163
631,data/k1147.jpg,7766727367779775727779163772679,7.0,0.3279569892473118
632,data/j146.jpg,5555555555565751587555555455558,5.0,0.6311827956989248
633,data/d278.jpg,4676273694644649976767667567669,6.0,0.25483870967741934
634,data/c200.jpg,6666764766666965866266463395698,6.0,0.34301075268817205
635,data/b167.jpg,6555525653555588554935853559551,5.0,0.3795698924731183
636,data/j105.jpg,5859885555555555552685555555659,5.0,0.5473118279569893
637,data/g55.jpg,26693666964898239497979626662992,6.0,0.22903225806451613
638,data/h70.jpg,5965555555555554415555535555693,5.0,0.5387096774193548
639,data/i58.jpg,6469891566819986819196869962888,6.0,0.22688172043010751
640,data/d3.jpg,4759867655787758897977785385568,7.0,0.21397849462365592
641,data/g277.jpg,66662692675276766376762673776966,6.0,0.3064516129032258
642,data/b403.jpg,8669366699858425899732138863249,6.0,0.15376344086021507
643,data/n879.jpg,54555985555555588455681555585481,5.0,0.4397849462365591
644,data/d331.jpg,6779666694446692667645424466389,6.0,0.24193548387096775
645,data/n43.jpg,84651436676675111669769693949688,6.0,0.18387096774193548
646,data/b155.jpg,38896632483892963668331378866966,6.0,0.1989247311827957
647,data/faade67e5b42b66c9e988188cac934b9b60bb020eb0e78978c70248e.jpg,86955665659678536995357569559526,5.0,0.23548387096774193
648,data/c156.jpg,16489856985238328566968629688687,8.0,0.1989247311827957
649,data/i266.jpg,6962996266766559626859626666966,6.0,0.34301075268817205
650,data/c145.jpg,8866845667617867886688889586628,8.0,0.2806451612903226
651,data/a219.jpg,81884988888898869798888888886888,8.0,0.5451612903225806
652,data/n870.jpg,5658589555352826556579453921656,5.0,0.21827956989247313
653,data/02_female_sad_frontal.jpg,7673979477777978447277774777637,7.0,0.3860215053763441
654,data/j23.jpg,5959596556567955547655585895755,5.0,0.33440860215053764
655,data/a277.jpg,6298889821732689246497423673123,2.0,0.14086021505376345
656,data/1cd68c9823a6f6a4793e846b9ed40dd658e0d4cb32eadcbec75086ca.jpg,9669996799984759996697656999979,9.0,0.35161290322580646
657,data/d240.jpg,7668696267626462996744464676768,6.0,0.2591397849462366
658,data/d126.jpg,6116446664844696611798348376789,6.0,0.18387096774193548
659,data/b175.jpg,6885685658666366146236821566281,6.0,0.23548387096774193
660,data/l268.jpg,31897668348887563847487888348854,8.0,0.22258064516129034
661,data/e325.jpg,6389996696546269644625626635653,6.0,0.22903225806451613
662,data/h69.jpg,5956595585555555355554555955658,5.0,0.5408602150537635
663,data/d144.jpg,6666276969466469657764777674677,6.0,0.2978494623655914
664,data/m854.jpg,62695425662569696626456555955995,6.0,0.25483870967741934
665,data/l46.jpg,54855555855455389555555555556554,5.0,0.5860215053763441
666,data/b10.jpg,68691129864889367522393339866136,3.0,0.15376344086021507
667,data/o58.jpg,1269746634666761376326392766666,6.0,0.267741935483871
668,data/m215.jpg,7746666696632661664637636876697,6.0,0.32365591397849464
669,data/d65.jpg,4679494456515667786795766446651,6.0,0.19462365591397848
670,data/a69.jpg,66197211497277791568778871166916,7.0,0.1817204301075269
671,data/k50.jpg,74663997637764777377777777794977,7.0,0.36451612903225805
672,data/m363.jpg,8865559555555751655658785545815,5.0,0.3580645161290323
673,data/c103.jpg,6669661686668656626686168666698,6.0,0.46774193548387094
674,data/g194.jpg,66692996562685626666866561662666,6.0,0.3903225806451613
675,data/d249.jpg,89767764967669626777697875737666,7.0,0.26344086021505375
676,data/b257.jpg,93996824668698993666324739396161,6.0,0.2032258064516129
677,data/k541.jpg,6247747677767779664762176685429,7.0,0.23333333333333334
678,data/l50.jpg,88593165555567566119557763565956,5.0,0.23118279569892472
679,data/a118.jpg,6958888264426678448688888688825,8.0,0.28279569892473116
680,data/m1263.jpg,6665665636559568656925655569696,6.0,0.3387096774193548
681,data/l214.jpg,6481389461236679976317271332396,3.0,0.14731182795698924
682,data/h73.jpg,5555185556995955565565555756599,5.0,0.43548387096774194
683,data/e70.jpg,6556675665565656558855555555559,5.0,0.46344086021505376
684,data/f393.jpg,5469595555556968656555555555555,5.0,0.5129032258064516
685,data/b363.jpg,5166666543586965192633765136194,6.0,0.1860215053763441
686,data/g129.jpg,6666686666999498667364265666736,6.0,0.3473118279569892
687,data/n26.jpg,1969269666681115382691691893668,6.0,0.2118279569892473
688,data/g68.jpg,49658958198289866888888888846848,8.0,0.3258064516129032
689,data/e192.jpg,87669669684696666969586667654466,6.0,0.3301075268817204
690,data/j127.jpg,5615255558565555555651525555559,5.0,0.5408602150537635
691,data/o404.jpg,66697766832667696361691666664161,6.0,0.3473118279569892
692,data/i300.jpg,66699666626186681968869624866919,6.0,0.310752688172043
693,data/i162.jpg,66666766661664536166626667666896,6.0,0.489247311827957
694,data/c209.jpg,68637756666646639769866666646959,6.0,0.3473118279569892
695,data/e164.jpg,89865266977696569786966661669696,6.0,0.289247311827957
696,data/j17.jpg,5955555695954559556555555585855,5.0,0.5473118279569893
697,data/k126.jpg,69594855855565594446654553356558,5.0,0.28279569892473116
698,data/g164.jpg,7976563669461861832668626496785,6.0,0.1881720430107527
699,data/j96.jpg,5596829659555555858955955895599,5.0,0.36666666666666664
700,data/g116.jpg,62469753696656699666666139556976,6.0,0.278494623655914
701,data/i102.jpg,8999885885853996854686888896888,8.0,0.3172043010752688
702,data/b259.jpg,3889646492232688189869289736883,8.0,0.1817204301075269
703,data/h45.jpg,8858693562882644876685888886649,8.0,0.23763440860215054
704,data/d8.jpg,5499549598752667576878565685758,5.0,0.19032258064516128
705,data/x325.jpg,6955596555555555515555555556659,5.0,0.5967741935483871
706,data/j62.jpg,35658155652549529875855575566255,5.0,0.2591397849462366
707,data/751d0a6cd043c2de61a3ab4dc0caaebd8380dda32f66a8f158268867.jpg,83458838888948888566888888846938,8.0,0.3860215053763441
708,data/h18.jpg,8975566696169668561666669966869,6.0,0.3387096774193548
709,data/04_female_disgust_frontal.jpg,66393923333333398379937337741343,3.0,0.2978494623655914
710,data/x51.jpg,76977777647673987574777777777476,7.0,0.45698924731182794
711,data/m20.jpg,84859985555988558474985889555958,5.0,0.2913978494623656
712,data/b89.jpg,3966669886866116147635763266638,6.0,0.23763440860215054
713,data/02_female_neutral_frontal.jpg,66974666766649662766466664616996,6.0,0.3946236559139785
714,data/65f1fa9a0173fe9f66ee0effbb3a5d91460c3720904c96261d6ac9e5.JPG,5499955555995955999955557555549,5.0,0.44623655913978494
715,data/o1154.jpg,1371171187116911111911111413319,1.0,0.4204301075268817
716,data/e392.jpg,5555855555555755559556555655655,5.0,0.6849462365591398
717,data/j70.jpg,59595555555476555555867585956995,5.0,0.3946236559139785
718,data/i77.jpg,66566266766661691666666674666666,6.0,0.5817204301075268
719,data/k1206.jpg,77692174681399772473236843276237,7.0,0.15161290322580645
720,data/m201.jpg,6329327667662568911626637376653,6.0,0.2053763440860215
721,data/l116.jpg,6666856669698993636626556566653,6.0,0.33440860215053764
722,data/a155.jpg,66968368859892498476698859885899,8.0,0.2161290322580645
723,data/n461.jpg,89925498685767868676468699116586,6.0,0.1774193548387097
724,data/ad5e23a2dc78fca73b0db25e00444b881d44b45ba669e97cea0e2a42.jpg,66166766661736696566766616466496,6.0,0.4182795698924731
725,data/d11.jpg,7637733477722877727778787477571,7.0,0.3473118279569892
726,data/04_female_happy_frontal.jpg,7955595555554856555565555595555,5.0,0.5860215053763441
727,data/h23.jpg,66667266698286626679666926278996,6.0,0.3150537634408602
728,data/c231.jpg,8988886868666988588985118446681,8.0,0.2913978494623656
729,data/a168.jpg,71191862638576818618882784231996,8.0,0.16021505376344086
730,data/h54.jpg,9555551155752559785555555666545,5.0,0.41397849462365593
731,data/f2ffe3ed1aefbc9c4d60718fa619e929c497255756c93b7fd4de6f26.jpg,59585555555545595555555555555515,5.0,0.7344086021505376
732,data/h52.jpg,5979559554575552955555555955529,5.0,0.478494623655914
733,data/d70.jpg,7996946464625699768474764986288,6.0,0.1860215053763441
734,data/h21.jpg,5696666666216365966655163626596,6.0,0.3602150537634409
735,data/01_male_surprise_frontal.jpg,8488888888889898888888888788818,8.0,0.7344086021505376
736,data/70ca046c0e763fff0edc3ddef31cc8b56982e16731aa48d8e078f006.jpg,6999193669996662695869866996643,6.0,0.2978494623655914
737,data/g235.jpg,1956916891926956586825796389699,9.0,0.19032258064516128
738,data/01_male_happy_frontal.jpg,5955555555525556557595555955555,5.0,0.6849462365591398
739,data/o549.jpg,55655395565596515564651655555295,5.0,0.36666666666666664
740,data/04_male_sad_frontal.jpg,34137374777948783773937733777977,7.0,0.3043010752688172
741,data/c4.jpg,6665766669666363757666666666636,6.0,0.5451612903225806
742,data/j102.jpg,53595755599545815778557215555296,5.0,0.2913978494623656
743,data/g292.jpg,8696888866441685882688486688688,8.0,0.34301075268817205
744,data/c262.jpg,59555255555555585565555555565569,5.0,0.6849462365591398
745,data/02_male_sad_frontal.jpg,7737711371269613767773453717794,7.0,0.22903225806451613
746,data/j64.jpg,55555455551655577696557554559595,5.0,0.42258064516129035
747,data/f302.jpg,5856555555158465584555555556555,5.0,0.5451612903225806
748,data/a226.jpg,8966878878898895878784684876666,8.0,0.2763440860215054
749,data/b303.jpg,86669366865521499666363639856896,6.0,0.22903225806451613
